customer_segment,week,avg_customer_rating,return_rate,churn_rate,complaints_count
Consumer,2012-02-27,4.936657426139869,0.05186837423646249,0.14619070431412468,1
Consumer,2012-03-26,3.776008592364433,0.019633343222691387,0.1373599618534259,1
Consumer,2012-04-30,4.653530437672763,0.05650955455864979,0.07120427352884427,3
Consumer,2012-05-28,4.058234896490701,0.08610062513080677,0.12125443812724403,1
Consumer,2012-06-25,3.6094602142865075,0.0788522961498619,0.07124884978919784,10
Consumer,2012-07-30,4.390194574441564,0.08568903805250074,0.017204410908907165,0
Consumer,2012-08-27,3.939000766532497,0.13843579386813817,0.047751895074161076,9
Consumer,2012-10-01,3.65830809170386,0.020051054814240514,0.04085945997326471,6
Consumer,2012-10-29,3.9779462731184587,0.10512687939743454,0.13838977301522706,17
Consumer,2012-11-26,3.9361789925864996,0.17499374689149821,0.045046969911359584,8
Consumer,2012-01-02,4.36388847180818,0.11659443911637679,0.07332159012877602,3
Consumer,2012-04-02,4.975759295553366,0.199502170224487,0.05650678812572279,8
Consumer,2012-07-02,4.1620245269435365,0.18671423325528527,0.07002734241615119,15
Consumer,2012-09-03,4.6312928692611095,0.08339676692040175,0.07600504910745375,8
Consumer,2012-12-03,4.241074435147727,0.02823418521777104,0.08049714742317335,12
Consumer,2012-06-04,4.152705119842536,0.020819228670302774,0.026321347615170493,6
Consumer,2012-03-05,4.946734421768375,0.09636728176768364,0.07940320140179166,17
Consumer,2012-11-05,4.424814082513307,0.14300609026555666,0.11884333077763587,13
Consumer,2012-02-06,4.656622297833348,0.10832954336666789,0.08890271045629525,1
Consumer,2012-08-06,4.659399953748741,0.14417200493791688,0.02032363603315438,18
Consumer,2012-05-07,3.5821453407101203,0.04194822335897111,0.02931367291827205,12
Consumer,2012-10-08,3.5742721787563045,0.01283795522197278,0.0684295667989546,4
Consumer,2012-01-09,4.338737128049408,0.0769074219736911,0.05285313140845722,6
Consumer,2012-04-09,3.7868999111857318,0.1345677787210509,0.01067448900128418,14
Consumer,2012-07-09,4.3017457479935475,0.03768482898063436,0.14290631559546013,16
Consumer,2012-09-10,4.950663887855804,0.033817074268629,0.07960429254835376,10
Consumer,2012-12-10,3.720904210796055,0.18473312257508412,0.12627620834403627,4
Consumer,2012-06-11,4.134510219186295,0.17923769540225445,0.03342970463427009,7
Consumer,2012-03-12,3.7839277219031358,0.030352470369325653,0.044653817028462696,5
Consumer,2012-11-12,4.56661023139212,0.1741519241476763,0.034230799114295996,12
Consumer,2012-12-31,3.7775391489811283,0.13240924697577777,0.03238156631192397,2
Consumer,2013-01-28,3.9319475073696952,0.10602134251650704,0.03981523387498165,8
Consumer,2013-02-25,4.962601716919389,0.03891874708791885,0.02127562924852335,9
Consumer,2013-04-01,3.567638548764705,0.05244163236826591,0.10999203853880048,9
Consumer,2013-04-29,4.54530768860444,0.04984412294853547,0.09113964219822931,3
Consumer,2013-05-27,3.893301022143253,0.11505422754667703,0.025485104900678193,3
Consumer,2013-07-01,4.495007974448768,0.1342632712629381,0.04238817313391181,0
Consumer,2013-07-29,3.6399962024208894,0.171639848916899,0.052374294787787316,3
Consumer,2013-08-26,4.340316219938188,0.10066373128181327,0.03637820122454626,6
Consumer,2013-09-30,4.3817691848816,0.06892190499416943,0.1437684695819787,9
Consumer,2013-10-28,3.8811770512342774,0.166780666273376,0.13222026185096247,19
Consumer,2013-11-25,3.5332049770776197,0.1936410811355357,0.03571680412458503,7
Consumer,2013-09-02,3.567890796066077,0.032609468858392957,0.02650741233083233,6
Consumer,2013-12-02,3.944466285843091,0.0827047474770164,0.12742301493053504,0
Consumer,2013-06-03,4.9638622127094125,0.17984298672590232,0.04178951042441172,17
Consumer,2013-02-04,3.5331277680555244,0.06596430104333259,0.05078760423221078,14
Consumer,2013-03-04,3.5066481829147413,0.11773854466107067,0.10590818278915454,9
Consumer,2013-11-04,3.5766490417752665,0.04427358373328083,0.04990226118970076,11
Consumer,2013-08-05,4.616698169218002,0.12331944027849437,0.04984270173318136,11
Consumer,2013-05-06,3.9066723376893773,0.1954724612691681,0.10236360174857205,9
Consumer,2013-01-07,4.8209191323421265,0.10980652202746444,0.014910950739034036,7
Consumer,2013-10-07,4.797052409980851,0.08160217968054856,0.03702963182745255,17
Consumer,2013-04-08,4.967992115172893,0.1673639847220211,0.07422730064370706,5
Consumer,2013-07-08,4.954079892107611,0.08173130413541764,0.13168887405353724,8
Consumer,2013-09-09,3.5581230313967227,0.09926543883814387,0.04723874293807937,19
Consumer,2013-12-09,4.658191444566312,0.12271143862289222,0.11656084525885405,11
Consumer,2013-06-10,3.658088432998289,0.17450377654683402,0.012321048315921337,6
Consumer,2013-02-11,4.170600632883555,0.10380787646863687,0.13827202680389147,3
Consumer,2013-11-11,4.982095066976756,0.024505341241167447,0.04549837004264928,18
Consumer,2013-03-11,4.436308766640599,0.07199924238758755,0.04949645695081113,7
Consumer,2013-08-12,3.704734413111387,0.015440258977283737,0.08778575330680494,9
Consumer,2013-12-30,4.306030134167772,0.16991522429767883,0.023193083130181574,1
Consumer,2014-01-27,3.5901822634626135,0.08980344225988936,0.09442199063955373,0
Consumer,2014-02-24,4.996828997721456,0.04823044207959185,0.1266702256523725,11
Consumer,2014-03-31,3.6068440833830286,0.18989906541478163,0.09253591483522995,17
Consumer,2014-04-28,4.602978756291872,0.1291094665584082,0.1337869073237446,6
Consumer,2014-05-26,3.996206392236845,0.05818922473676611,0.10619227288235913,3
Consumer,2014-06-30,4.633832761864801,0.17752899115376064,0.010674233649271551,13
Consumer,2014-07-28,3.9342736741686912,0.06552881029485796,0.0703968755035216,0
Consumer,2014-09-01,4.604668880383458,0.09837782145033105,0.12795960786811486,13
Consumer,2014-09-29,4.696491430612895,0.189701591730155,0.13900469390746653,12
Consumer,2014-10-27,3.8303596109946128,0.03665401145504623,0.12106788900719112,9
Consumer,2014-12-01,4.242724536872984,0.010992725835304508,0.04282661807233616,1
Consumer,2014-06-02,3.549403756611895,0.023133230772193415,0.11940791870992415,3
Consumer,2014-02-03,4.584137108404371,0.0339981232467413,0.04263594952487085,1
Consumer,2014-03-03,4.857183265594572,0.017510734100996236,0.052496627494332794,4
Consumer,2014-11-03,3.902781683487804,0.12362967087773347,0.07900882781853452,18
Consumer,2014-08-04,4.725692568042325,0.12159514305731904,0.042837316724745944,7
Consumer,2014-05-05,4.127858994065194,0.13025798610556516,0.095640373453627,9
Consumer,2014-01-06,4.129674298580264,0.1896902619781639,0.03513629068095001,19
Consumer,2014-10-06,4.593549981785463,0.14697720495605618,0.10611310469628207,2
Consumer,2014-04-07,4.506939971272678,0.1090518555468522,0.0466535738141666,4
Consumer,2014-07-07,4.884567935650243,0.09633545821142529,0.12841375913129305,19
Consumer,2014-09-08,4.369393159566418,0.128595470799747,0.0804853192803589,14
Consumer,2014-12-08,3.957089226168049,0.08975471109847323,0.057228691654456286,18
Consumer,2014-06-09,3.820142402845383,0.07401986700990477,0.0307784112863224,19
Consumer,2014-02-10,4.491759124813762,0.010608641810935729,0.13081179875115578,1
Consumer,2014-03-10,4.804992507902823,0.0466877019874623,0.10402183828978258,15
Consumer,2014-11-10,3.7498166807610542,0.11099718504681821,0.14747167357954288,12
Consumer,2014-08-11,4.154402058176105,0.16737505830007626,0.04414956548080379,4
Consumer,2014-05-12,4.164869800475366,0.15284229404803035,0.020045062798786713,4
Home Office,2010-12-27,4.5508262825371295,0.04472152594504872,0.09868426172508854,16
Home Office,2011-01-31,3.7408175153605865,0.08997215181316073,0.022689219334244972,2
Home Office,2011-02-28,4.7679297569100685,0.037138557887305836,0.12295502455863408,6
Home Office,2011-03-28,3.5112959076688894,0.03208011886625666,0.07099681790898744,16
Home Office,2011-04-25,4.19082306306756,0.13486369562960893,0.13153476408316814,0
Home Office,2011-05-30,4.515073983679407,0.03308508941455046,0.13623490193990745,2
Home Office,2011-06-27,4.236222459829724,0.1313024556910633,0.12559519589121124,8
Home Office,2011-08-01,3.7080067834647776,0.09716891553685604,0.14918236043578595,11
Home Office,2011-08-29,4.909243238668537,0.11526177152615842,0.03906197241935379,2
Home Office,2011-09-26,4.110290304518924,0.06387077431835515,0.13997473541736094,8
Home Office,2011-10-31,4.886492404651581,0.051560540733171956,0.08191754320105651,6
Home Office,2011-11-28,4.045401311660427,0.040864824563808175,0.1484847404901337,4
Home Office,1900-01-01,4.391155331920829,0.11754492704891038,0.09064592682924881,12
Home Office,2011-05-02,3.7542223111401727,0.10854800310614666,0.03961617667821687,14
Home Office,2011-01-03,4.231534587504396,0.12012989284504183,0.12146600447688298,12
Home Office,2011-10-03,3.534624878234585,0.06328803923523742,0.1408762182292952,11
Home Office,2011-04-04,3.628499860733926,0.13624516020367733,0.03089872238815079,17
Home Office,2011-07-04,4.926591595980383,0.13981010811411793,0.07196178649128639,6
Home Office,2011-09-05,4.9319924906467,0.07742370798056653,0.14521554000592335,13
Home Office,2011-12-05,4.477061391201634,0.039943174676589734,0.12094283371583543,11
Home Office,2011-06-06,4.608188012602401,0.01169970290152354,0.02057305416779639,19
Home Office,2011-02-07,3.657427522771654,0.07565909198504446,0.12557174033921895,19
Home Office,2011-11-07,4.634620048579195,0.04457899548106583,0.060790345318275166,3
Home Office,2011-03-07,3.9190801393400228,0.10065682437366857,0.07617564049397531,15
Home Office,2011-08-08,3.949402043611401,0.1162807356711153,0.09705936529861946,10
Home Office,2011-05-09,4.439343599396385,0.06876707651823465,0.1273453672794277,16
Home Office,2011-01-10,4.0061693674880425,0.1916790297233509,0.056169151781222344,1
Home Office,2011-10-10,3.928948511103507,0.12994987912710623,0.013943529311266769,9
Home Office,2011-04-11,4.721592815086718,0.10976135999211727,0.017874848231633204,2
Home Office,2011-07-11,4.825615391096645,0.09119614150561314,0.12638745056079984,16
Home Office,2011-09-12,4.9923204390854865,0.10130444958033633,0.08420638620073023,10
Home Office,2011-12-12,4.060338184640869,0.058255586956159455,0.06462862920526835,6
Home Office,2012-01-30,3.7961908809845633,0.12351562948797196,0.06542185902820047,8
Home Office,2012-02-27,3.813141375166582,0.06722513867402737,0.14146339957241508,1
Home Office,2012-03-26,4.012821282757412,0.1793677464592993,0.07561408724994483,13
Home Office,2012-04-30,4.615231341311534,0.03408913843779524,0.09895375071979096,7
Home Office,2012-05-28,3.926106921983827,0.17701323634558694,0.07237439652404218,18
Home Office,2012-06-25,4.68452762266556,0.04814103380084924,0.03740858419659678,4
Home Office,2012-07-30,4.265094696864505,0.16553060668310227,0.134413906978717,19
Home Office,2012-08-27,4.4870740685950254,0.029333582246615534,0.06458720448151369,7
Home Office,2012-10-01,3.687164000947396,0.06078052331884855,0.11024983984324754,0
Home Office,2012-10-29,3.880092924769893,0.18088784001032224,0.12708424924158093,14
Home Office,2012-11-26,3.704481536233719,0.1562596752948476,0.025453465833139097,2
Home Office,2012-01-02,4.179493157495591,0.11085130682178872,0.06511626879668184,17
Home Office,2012-04-02,4.125626535590673,0.05789014312045298,0.052186113068018646,13
Home Office,2012-07-02,4.595969666145607,0.14793208929371912,0.014870315584922883,4
Home Office,2012-09-03,4.136152867365997,0.15402916329098595,0.09020014569329537,16
Home Office,2012-12-03,3.8415792622315883,0.07025401063397242,0.12466133629087005,0
Home Office,2012-06-04,3.5411757216985675,0.05081076402819088,0.06792147015839614,18
Home Office,2012-03-05,3.93569207046114,0.1744866772998177,0.14236003850805048,6
Home Office,2012-11-05,4.954475829326659,0.12281802886203666,0.09223501775145077,15
Home Office,2012-02-06,3.9828443929308097,0.041376151672377466,0.12043116138002169,11
Home Office,2012-08-06,4.211388159137458,0.17938496861100556,0.11387312801079762,10
Home Office,2012-05-07,3.565812974100023,0.18371419685336027,0.11037640529442523,15
Home Office,2012-10-08,4.238446936456028,0.09605585577336362,0.05605557280385574,19
Home Office,2012-01-09,4.858059728279305,0.0543510357435277,0.018792823900425533,1
Home Office,2012-04-09,4.749896989096562,0.09813747854179804,0.05621133950193756,9
Home Office,2012-07-09,4.214898229776364,0.14055926051088488,0.10468651759125702,2
Home Office,2012-09-10,4.456306155677077,0.13326306744780303,0.10905407351765774,4
Home Office,2012-12-10,3.7631136418643734,0.17892743972657144,0.02235783732008951,2
Home Office,2012-06-11,4.307368513927695,0.11566804122463746,0.043547378126110176,10
Home Office,2012-03-12,4.624260120732895,0.13423821903372093,0.037291333788057185,14
Home Office,2012-11-12,4.753646903443065,0.015123240674937097,0.04344799351397938,12
Home Office,2012-12-31,4.797215515397667,0.13845748586858117,0.08232841508192175,18
Home Office,2013-01-28,4.829319870237816,0.01586411081421707,0.09978757995160631,8
Home Office,2013-02-25,3.8444751040263334,0.1671733896965827,0.031135392061655557,16
Home Office,2013-04-01,3.865149994808705,0.09283638176394282,0.04337174224676669,7
Home Office,2013-04-29,3.9413714292073667,0.13224165004979677,0.08394195510558033,2
Home Office,2013-05-27,4.276744310937575,0.11113003386346193,0.06105284135740886,0
Home Office,2013-07-01,4.236036169494129,0.08760514337971612,0.01569309683906569,12
Home Office,2013-07-29,4.792322045416216,0.19570685437315688,0.05999355630358078,13
Home Office,2013-08-26,3.6749468983435865,0.09628048593609743,0.03669195340061311,11
Home Office,2013-09-30,4.844380874227303,0.024245741410064286,0.07565873903301895,12
Home Office,2013-10-28,4.112603533705082,0.12460731060398932,0.07954179727004812,10
Home Office,2013-11-25,3.5640215071470145,0.1751760468049617,0.05248791691885468,12
Home Office,2013-09-02,3.5430062972979,0.05592620133255732,0.06853130146042435,9
Home Office,2013-12-02,3.9403678681085585,0.09949247797657414,0.14795364146538645,6
Home Office,2013-06-03,3.8850701400625196,0.0470810348583248,0.11206763650494533,2
Home Office,2013-02-04,3.6575854802383163,0.17729237550159754,0.06885144220721899,12
Home Office,2013-03-04,4.1083352020996,0.047329880788631956,0.06247785891712833,0
Home Office,2013-11-04,3.9602151228272624,0.08291794211363403,0.0438895429722848,9
Home Office,2013-08-05,4.822582831528096,0.06513884056988525,0.07943589326323526,7
Home Office,2013-05-06,4.343278294023972,0.08255016743270198,0.14995331734834935,13
Home Office,2013-01-07,4.697865640251173,0.14964761991197423,0.08601388761461674,14
Home Office,2013-10-07,4.7187545306205685,0.12053930425535193,0.04063508041207391,12
Home Office,2013-04-08,4.42031739863077,0.18384486664411293,0.02968100300603125,0
Home Office,2013-07-08,4.374894991065732,0.0858733578568213,0.11602365643767308,5
Home Office,2013-09-09,4.353293090454295,0.1780078007795754,0.14311581386684363,18
Home Office,2013-12-09,3.538388797374138,0.11692105964400391,0.14441608226613645,9
Home Office,2013-06-10,3.788386867266557,0.1260493933673702,0.0957967355594106,3
Home Office,2013-02-11,3.651033299512182,0.13473533807049606,0.10520649871183466,3
Home Office,2013-11-11,4.195834064699339,0.1791362425361037,0.07809889936010392,7
Home Office,2013-03-11,3.8246444727989726,0.11896329099325166,0.056614782390653234,8
Home Office,2013-08-12,4.9284194967286545,0.19581051176666184,0.07981320579124601,12
Home Office,2013-12-30,3.996272550949837,0.0884344193755525,0.02895630101706709,9
Home Office,2014-01-27,3.8966333915884706,0.15952907337705616,0.017300218581059915,10
Home Office,2014-02-24,3.5125764449843695,0.17157682082931716,0.09440071975050641,8
Home Office,2014-03-31,4.218124235148523,0.1092631076602985,0.13686117697488276,6
Home Office,2014-04-28,4.734318006468377,0.09453846678155367,0.06371999493212062,6
Home Office,2014-05-26,3.5654251534949264,0.1605314750797072,0.12063141697938089,8
Home Office,2014-06-30,3.6102443286039065,0.10834676510788431,0.10197472092101587,9
Home Office,2014-07-28,4.038716027137791,0.05864208295862152,0.11036055523694457,11
Home Office,2014-09-01,3.6198102296939263,0.16638878558174233,0.010951239925292107,9
Home Office,2014-09-29,4.954125925552802,0.17842062366365674,0.04757863564258322,3
Home Office,2014-10-27,4.26720062255188,0.019079135547679555,0.14153520828618016,5
Home Office,2014-12-01,4.405456150651627,0.12144136393288076,0.06324984057233848,4
Home Office,2014-06-02,4.417114709371991,0.1629099268830282,0.07800393429339506,9
Home Office,2014-02-03,4.9925416617321305,0.0408541263134252,0.058989378126017795,4
Home Office,2014-03-03,3.596948839004719,0.1899245162758797,0.05211631751591771,4
Home Office,2014-11-03,3.655608064988064,0.1592317285053488,0.08360638421870101,0
Home Office,2014-08-04,4.533600772117998,0.11683668438411983,0.0986612139240582,19
Home Office,2014-05-05,3.80358122225118,0.199113632977921,0.03915902973025974,14
Home Office,2014-01-06,4.503873332474967,0.127496968398606,0.11832533315058456,8
Home Office,2014-10-06,4.3291067792027675,0.16763911364542194,0.1297318997061153,11
Home Office,2014-04-07,3.8964921907701764,0.11888018160179611,0.11051351058766791,0
Home Office,2014-07-07,3.511641886886994,0.03612631592777687,0.11010454705674472,18
Home Office,2014-09-08,3.597100693155488,0.03572927914899338,0.04965519800237947,16
Home Office,2014-12-08,4.902097051321528,0.04141361051683204,0.010840386958734804,7
Home Office,2014-06-09,4.579613496091671,0.06298567701651216,0.03295289420117284,14
Home Office,2014-02-10,3.7223984309156686,0.15105358570774818,0.12825930789363488,2
Home Office,2014-03-10,4.4005388866486985,0.1431591847691189,0.096956993187172,16
Home Office,2014-11-10,4.164909435712384,0.13958996074276622,0.11176928113759178,14
Home Office,2014-08-11,4.937862361330381,0.1704058292517123,0.049995575347167684,16
Home Office,2014-05-12,3.6006689575224966,0.13282031100124103,0.14959211952090015,14
Corporate,2010-12-27,4.776629173615129,0.013132093690711425,0.11354162587220779,11
Corporate,2011-01-31,3.8405509552079673,0.13551187649182217,0.12279507616574244,0
Corporate,2011-02-28,4.425858548186667,0.1966351458036982,0.028624977129311658,2
Corporate,2011-03-28,4.552110285860552,0.10688230749134142,0.03571769029280535,2
Corporate,2011-04-25,3.815002937663611,0.1456684034084045,0.02939609090188074,18
Corporate,2011-05-30,4.435556715930896,0.1828481387471261,0.08101010234799921,8
Corporate,2011-06-27,3.6157681586080255,0.1393589276340554,0.040831749619359946,11
Corporate,2011-08-01,4.210590591198184,0.04282658488265676,0.0781633670158019,11
Corporate,2011-08-29,4.184902282098983,0.011114502089618178,0.13044291918998693,4
Corporate,2011-09-26,4.558793650562845,0.05975356843226913,0.1376919222059704,8
Corporate,2011-10-31,3.7790305222475276,0.028841229770689092,0.12281207880462548,6
Corporate,2011-11-28,4.713976316785075,0.03446117393833283,0.03661328758842983,5
Corporate,1900-01-01,3.8995472623863137,0.1647220301466008,0.09358562488542248,4
Corporate,2011-05-02,4.787529105790748,0.06043165509974483,0.14320516618245993,13
Corporate,2011-01-03,4.910982151243019,0.19776132306201652,0.021136700005512883,19
Corporate,2011-10-03,4.104787137392896,0.10072297088698236,0.12163864160131856,8
Corporate,2011-04-04,4.779826003404196,0.17249356722155065,0.06940438178761614,17
Corporate,2011-07-04,4.477651709855628,0.14085553346268856,0.08344101130933321,18
Corporate,2011-09-05,4.141586380534037,0.08715040027647221,0.011765135011393056,16
Corporate,2011-12-05,4.626248224291524,0.03343276408156715,0.12681766199481004,17
Corporate,2011-06-06,4.3133650183306615,0.03725119242194124,0.07858993179430152,7
Corporate,2011-02-07,4.285590586517868,0.09783573655622953,0.06639651424137291,0
Corporate,2011-11-07,4.643331709712747,0.06997352654671335,0.10513917718929375,1
Corporate,2011-03-07,4.7968188210199765,0.19005165110006422,0.10310789135283308,7
Corporate,2011-08-08,3.903155579412421,0.1700288879636614,0.06598687416990873,17
Corporate,2011-05-09,4.829678700457619,0.1536618958973604,0.028568947695442725,9
Corporate,2011-01-10,4.251723148874287,0.09455807931891128,0.12591700688385224,17
Corporate,2011-10-10,3.9387997101348478,0.048352462883743286,0.11571512103519489,4
Corporate,2011-04-11,4.550027723306862,0.10681386338872986,0.08584609049847938,3
Corporate,2011-07-11,4.3751865645809085,0.1303106485161241,0.07603718584206948,10
Corporate,2011-09-12,3.750025430043333,0.03070063513469723,0.017026070628076335,14
Corporate,2011-12-12,4.222178003549358,0.1561279025359219,0.05075573906204638,2
Corporate,2012-01-30,4.006538863868287,0.03163679744971453,0.08278268220833386,18
Corporate,2012-02-27,3.592048335294518,0.11236455787827554,0.11301704949907439,10
Corporate,2012-03-26,3.66530067269264,0.15891850462693063,0.05893391919420954,11
Corporate,2012-04-30,4.285847810576417,0.10542458080995303,0.14634256252011252,8
Corporate,2012-05-28,4.473555648398456,0.17062002219063635,0.14648564621747906,16
Corporate,2012-06-25,3.608432720068695,0.13006365151015176,0.023928891242161895,6
Corporate,2012-07-30,4.862478014255943,0.13874680814856666,0.13878194925642437,14
Corporate,2012-08-27,4.652854257350861,0.06092433937889703,0.06335028565902666,6
Corporate,2012-10-01,4.963471826318201,0.09096567263259697,0.09327962901580034,10
Corporate,2012-10-29,3.631161246342167,0.15223049564973382,0.14169904203308598,9
Corporate,2012-11-26,4.777672060387552,0.02154827343757781,0.09012911080346352,15
Corporate,2012-01-02,4.6918418124526236,0.19313585080970774,0.06056775767627793,5
Corporate,2012-04-02,3.7947947749451045,0.19196298295918277,0.04775623894530407,6
Corporate,2012-07-02,4.211413574198616,0.1991482785613624,0.1132285376112688,6
Corporate,2012-09-03,4.081315230638315,0.07307958000160059,0.017359665572990415,13
Corporate,2012-12-03,3.9607170608336344,0.026855761615522045,0.09596623795017391,2
Corporate,2012-06-04,3.5655624481249353,0.06801468028364793,0.013025197965197162,19
Corporate,2012-03-05,3.7796290379925273,0.07428200966117321,0.12413520920623432,13
Corporate,2012-11-05,3.9698559135648237,0.09217773609460746,0.040308802972156894,6
Corporate,2012-02-06,4.785274392380937,0.17721735596962251,0.03152981785805121,9
Corporate,2012-08-06,3.905985932635291,0.14522089794803433,0.14521380675006904,14
Corporate,2012-05-07,3.545455358714769,0.01974736543896576,0.0651390953912788,3
Corporate,2012-10-08,3.5157737907236934,0.021870155199640227,0.027305019360882567,0
Corporate,2012-01-09,4.779911937216308,0.11584668192311147,0.09537445525855962,13
Corporate,2012-04-09,4.896636788315849,0.1584235575741646,0.11813233371412728,1
Corporate,2012-07-09,4.600361926235253,0.14192359355904657,0.08635801973178894,8
Corporate,2012-09-10,4.22699037278332,0.06707968917537356,0.11679527288693255,5
Corporate,2012-12-10,3.8755070903792186,0.12886395749933638,0.04213001519171708,19
Corporate,2012-06-11,4.266643847327042,0.18804282809656517,0.05298765000165931,5
Corporate,2012-03-12,3.822472520339197,0.015170671706007634,0.10986646056180341,16
Corporate,2012-11-12,3.5307735056632605,0.08223598541394464,0.10636615274140894,5
Corporate,2012-12-31,3.688303874060834,0.18929819546776072,0.13420297100024997,4
Corporate,2013-01-28,4.820129748537968,0.10179175336284803,0.04267297940891247,3
Corporate,2013-02-25,3.6505119672172186,0.16478485197455375,0.05805581221708654,13
Corporate,2013-04-01,3.9747205812108883,0.03111533490979933,0.019000762332369327,3
Corporate,2013-04-29,3.6835352768823175,0.1871090435331316,0.11844909747580434,16
Corporate,2013-05-27,3.6671651143338706,0.09916179427336991,0.12587222378458132,12
Corporate,2013-07-01,4.177316326833992,0.03130768523514439,0.10562770646661877,6
Corporate,2013-07-29,3.6747345950028154,0.035302863067873745,0.043800953878159105,7
Corporate,2013-08-26,3.790105215491467,0.1273086253744853,0.09123261883191645,5
Corporate,2013-09-30,4.253558146031548,0.026104489929040978,0.06924212609860447,14
Corporate,2013-10-28,3.909188995917481,0.010819501323544051,0.11771624846116496,19
Corporate,2013-11-25,3.9160468403317683,0.18828048927614408,0.1496429067417043,9
Corporate,2013-09-02,3.7842424604722007,0.07267646588050714,0.10743624248859013,5
Corporate,2013-12-02,3.8056874811266646,0.1046166199793061,0.1345180759367457,0
Corporate,2013-06-03,4.000633910135615,0.011905546209230585,0.03452953674586172,16
Corporate,2013-02-04,4.583511400139372,0.04399274784273187,0.14517048065155724,12
Corporate,2013-03-04,4.140253415536116,0.13239908666783534,0.11197877997307051,19
Corporate,2013-11-04,4.991229053089768,0.1539237211801983,0.11179825971295446,13
Corporate,2013-08-05,4.892686487602466,0.07320902041936492,0.07811881170965428,11
Corporate,2013-05-06,4.258761791490913,0.18845927827254352,0.054128137470677636,8
Corporate,2013-01-07,3.722773246415657,0.11204255242413666,0.041515164219729186,8
Corporate,2013-10-07,3.8542394555317188,0.17916219613421047,0.034957559176250284,2
Corporate,2013-04-08,4.28691461325551,0.19665626239397127,0.05657042930553362,11
Corporate,2013-07-08,4.361189622160854,0.1341709104559215,0.03460840836284499,14
Corporate,2013-09-09,3.505027668576811,0.0433781365193103,0.0643860118871195,19
Corporate,2013-12-09,3.865186885581185,0.19155572034677865,0.08368501850274153,2
Corporate,2013-06-10,4.622474859582496,0.14961551531019238,0.0760599765990831,4
Corporate,2013-02-11,4.024016713636925,0.0617570997180952,0.06411381438944405,4
Corporate,2013-11-11,4.4179062316410675,0.13271668817464585,0.14571233879591136,10
Corporate,2013-03-11,4.90415114417218,0.16607726997902125,0.12965869021903279,9
Corporate,2013-08-12,4.827528598268747,0.09674761928427851,0.1467605929203066,6
Corporate,2013-12-30,3.8939083390796614,0.18612760313438254,0.021451218052688126,17
Corporate,2014-01-27,4.579924331118831,0.07090682442773313,0.05741784946066683,10
Corporate,2014-02-24,3.962699291456234,0.1216682543870594,0.07105010523733808,11
Corporate,2014-03-31,4.385287641222028,0.0762099101402688,0.1451305589335058,0
